"ID","Sex","BirthYear","Status","DeathYear","Year","PopSize","Age","Weight","Survival","UniqueExtractionID","SampleYear","qPCRPlate","qPCRRow","LowPurity","RTL","DateCollect","DateProc","Condition","Strongyles","Strongyloides","Coccidea","Nematodirus","Trichuris","Capillaria","Monezia","Person"
1077,"F",1983,"Dead",1999,1998,591,15,24.9,0,2067,1998,43,"D","0",2.83283697444205,"13-Aug-98","23-Aug-98",2,0,NA,0,0,0,0,2,"JGP"
1663,"F",1986,"Dead",2002,2001,651,15,25.3,0,3897,2001,83,"F","0",1.83531705779105,"08-Aug-01","19-Aug-01",3,0,NA,0,0,0,0,2,"BHC"
2066,"F",1988,"Dead",2001,1998,591,10,23.3,1,2335,1998,49,"C","0",1.60146937561501,"15-Aug-98","25-Aug-98",2,100,NA,200,0,0,0,2,"JGP"
2066,"F",1988,"Dead",2001,1999,325,11,20.9,1,3753,1999,78,"E","0",1.44756696893555,"12-Aug-99","24-Aug-99",3,100,NA,200,0,0,0,2,"JGP"
2071,"F",1988,"Dead",1998,1998,591,10,19.3,0,2329,1998,49,"E","0",1.73856813037875,"12-Aug-98","22-Aug-98",2,1400,NA,3600,0,0,0,2,"JGP"
2073,"F",1988,"Dead",1999,1998,591,10,23.1,0,4249,1998,90,"A","0",1.64483976115237,"12-Aug-98","22-Aug-98",1,0,NA,300,0,0,0,2,"JGP"
2163,"F",1989,"Dead",1999,1998,591,9,20.4,0,4231,1998,90,"G","0",2.34275131050144,"12-Aug-98","22-Aug-98",2,0,NA,6000,0,0,0,2,"JGP"
2168,"F",1989,"Dead",1999,1998,591,9,20.5,0,2448,1998,51,"E","0",1.76748861278863,"15-Aug-98","25-Aug-98",2,0,NA,100,0,0,0,2,"JGP"
2178,"F",1989,"Dead",1999,1998,591,9,26.5,0,2913,1998,82,"G","0",1.5872436760258,"12-Aug-98","22-Aug-98",2,0,NA,0,0,0,0,2,"JGP"
2223,"F",1990,"Dead",2002,1998,591,8,24,1,2547,1998,53,"A","0",1.84205571128234,"13-Aug-98","23-Aug-98",2,0,NA,0,0,0,0,2,"JGP"
2223,"F",1990,"Dead",2002,1999,325,9,23.9,1,3037,1999,63,"B","0",1.8184319186157,"10-Aug-99","23-Aug-99",2,100,NA,600,0,0,0,2,"JGP"
2223,"F",1990,"Dead",2002,2000,461,10,24,1,1919,2000,40,"G","0",2.19557650945009,"08-Aug-00","18-Aug-00",1.5,100,NA,300,0,0,0,2,"JGP"
2223,"F",1990,"Dead",2002,2001,651,11,23.7,0,390,2001,9,"B","0",2.09335766747807,"08-Aug-01","19-Aug-01",4,300,NA,100,0,0,0,2,"BHC"
2236,"F",1990,"Dead",1999,1998,591,8,24.3,0,2391,1998,50,"C","0",1.43770433846436,"15-Aug-98","25-Aug-98",2,0,NA,200,0,0,0,2,"JGP"
2260,"F",1990,"Dead",1999,1998,591,8,22.9,0,2291,1998,48,"F","0",1.55231602265594,"15-Aug-98","25-Aug-98",2,0,NA,300,0,0,0,2,"JGP"
2262,"F",1990,"Dead",2001,1998,591,8,22,1,2562,1998,53,"H","0",1.60676624546715,"15-Aug-98","25-Aug-98",1.5,0,NA,600,0,0,0,2,"JGP"
2262,"F",1990,"Dead",2001,1999,325,9,22.6,1,3794,1999,79,"G","0",1.80560862448042,"10-Aug-99","23-Aug-99",3,100,NA,600,0,0,0,2,"JGP"
2341,"F",1990,"Dead",2003,2001,651,11,25.3,1,928,2001,20,"A","0",1.64544107626136,"11-Aug-01","22-Aug-01",2,0,NA,100,0,0,0,2,"BHC"
2341,"F",1990,"Dead",2003,2002,335,12,25.6,1,2748,2002,57,"D","0",1.3502844777009,"16-Aug-02","25-Aug-02",2,0,NA,0,0,0,0,2,"JGP"
2341,"F",1990,"Dead",2003,2003,494,13,25.35,0,3354,2003,70,"B","0",2.00295337526179,"15-Aug-03","26-Aug-03",1,0,NA,0,0,0,0,2,"LT"
2376,"F",1990,"Dead",1999,1998,591,8,22,0,1985,1998,41,"A","0",2.01814679046257,"15-Aug-98","25-Aug-98",2,0,NA,600,0,0,0,2,"JGP"
2378,"F",1990,"Dead",2002,1998,591,8,22.5,1,2903,1998,82,"E","0",1.45173208871228,"12-Aug-98","22-Aug-98",3,0,NA,300,0,0,0,1,"JGP"
2378,"F",1990,"Dead",2002,2001,651,11,24.6,0,896,2001,19,"A","0",1.83381007796303,"08-Aug-01","19-Aug-01",3,0,NA,800,0,0,0,2,"BHC"
2421,"F",1991,"Dead",1999,1998,591,7,20.9,0,2642,1998,55,"A","0",1.59436730184465,"12-Aug-98","22-Aug-98",2,0,NA,200,0,0,0,2,"JGP"
2475,"F",1991,"Dead",2004,2000,461,9,29.7,1,996,2000,21,"C","0",1.47795725560427,"10-Aug-00","20-Aug-00",1,0,NA,100,0,0,0,2,"JGP"
2475,"F",1991,"Dead",2004,2002,335,11,27.400002,1,4211,2002,89,"C","0",1.30133743614036,"18-Aug-02","25-Aug-02",2,100,NA,100,0,0,0,2,"JGP"
2476,"F",1991,"Dead",1999,1998,591,7,20.9,0,2051,1998,43,"D","0",2.26418394852721,"13-Aug-98","23-Aug-98",2,0,NA,600,0,0,0,2,"JGP"
2597,"F",1992,"Dead",2003,1998,591,6,21.5,1,1951,1998,41,"G","0",1.97000834588762,"12-Aug-98","22-Aug-98",1,400,NA,200,0,0,0,2,"JGP"
2597,"F",1992,"Dead",2003,1999,325,7,21.9,1,3495,1999,73,"A","0",2.05038649177896,"10-Aug-99","23-Aug-99",2,400,NA,1200,0,0,0,2,"JGP"
2597,"F",1992,"Dead",2003,2001,651,9,22.6,1,721,2001,16,"H","0",1.70637242254712,"08-Aug-01","19-Aug-01",3,200,NA,100,0,0,0,2,"BHC"
2597,"F",1992,"Dead",2003,2002,335,10,20.900002,1,2409,2002,50,"E","0",1.62680362124481,"13-Aug-02","25-Aug-02",2,200,NA,200,0,0,0,2,"JGP"
2597,"F",1992,"Dead",2003,2003,494,11,17.75,0,3180,2003,66,"B","0",1.47528014034143,"13-Aug-03","25-Aug-03",1.5,100,NA,0,0,0,0,2,"BHC"
2607,"F",1992,"Dead",2002,2001,651,9,21.1,0,40,2001,1,"H","0",1.36226327056477,"23-Aug-01","29-Aug-01",4.5,100,NA,200,0,0,0,2,"BHC"
2612,"F",1992,"Dead",1999,1998,591,6,20.5,0,2908,1998,82,"B","0",1.25434962939816,"17-Aug-98","28-Aug-98",1.5,100,NA,600,0,0,0,2,"JGP"
2617,"F",1992,"Dead",1999,1998,591,6,23.8,0,4201,1998,89,"A","0",1.65970491572595,"12-Aug-98","22-Aug-98",2,0,NA,200,0,0,0,2,"JGP"
2623,"F",1992,"Dead",1999,1998,591,6,19.9,0,2880,1998,60,"A","0",1.69407111194623,"18-Aug-98","27-Aug-98",1.5,0,NA,300,0,0,0,2,"JGP"
2627,"F",1992,"Dead",2005,2000,461,8,29,1,1157,2000,24,"E","0",1.41895954963368,"10-Aug-00","20-Aug-00",1.5,0,NA,600,0,0,0,2,"JGP"
2640,"F",1992,"Dead",2005,2001,651,9,23.2,1,292,2001,7,"G","0",1.7012298411041,"10-Aug-01","21-Aug-01",3.5,0,NA,400,0,0,0,2,"BHC"
2640,"F",1992,"Dead",2005,2004,671,12,22.4,0,1450,2004,31,"F","0",1.57174327886903,"17-Aug-04","29-Aug-04",2,0,NA,0,0,0,0,2,"JGP"
2645,"M",1992,"Dead",2002,1999,325,7,33.9,1,2987,1999,62,"G","0",1.95894840295767,"10-Aug-99","23-Aug-99",2,300,NA,1200,0,0,0,2,"JGP"
2645,"M",1992,"Dead",2002,2000,461,8,34.2,1,1760,2000,37,"G","0",1.49069697766724,"08-Aug-00","18-Aug-00",1.5,200,NA,1600,0,0,0,1,"JGP"
2668,"F",1992,"Dead",2002,1998,591,6,22.7,1,2568,1998,54,"F","0",1.89776738416526,"15-Aug-98","25-Aug-98",1,0,NA,500,0,0,0,2,"JGP"
2668,"F",1992,"Dead",2002,1999,325,7,24.1,1,3378,1999,70,"B","0",1.64984856234064,"18-Aug-99","25-Aug-99",2,0,NA,100,0,0,0,2,"JGP"
2683,"F",1992,"Dead",2002,1998,591,6,26.3,1,2357,1998,49,"A","0",1.83164863972982,"17-Aug-98","28-Aug-98",1,0,NA,600,0,0,0,2,"JGP"
2695,"F",1992,"Dead",1999,1998,591,6,17.6,0,4171,1998,88,"B","0",1.92944183974576,"12-Aug-98","22-Aug-98",1,100,NA,3300,0,0,0,2,"JGP"
2698,"F",1992,"Dead",2000,1999,325,7,24,0,3440,1999,71,"A","0",1.76348640794972,"10-Aug-99","23-Aug-99",4,0,NA,500,0,0,0,2,"JGP"
2699,"F",1992,"Dead",2004,1998,591,6,20.4,1,2742,1998,57,"F","0",1.50156675354232,"15-Aug-98","25-Aug-98",1,0,NA,1400,0,0,0,2,"JGP"
2699,"F",1992,"Dead",2004,1999,325,7,21.6,1,3527,1999,73,"A","0",1.50608165581497,"18-Aug-99","25-Aug-99",2,0,NA,0,0,0,0,2,"JGP"
2699,"F",1992,"Dead",2004,2003,494,11,19.7,0,4380,2003,93,"F","0",1.6158460760609,"19-Aug-03","29-Aug-03",3,0,NA,0,0,0,0,2,"JGP"
2703,"F",1992,"Dead",2002,1998,591,6,22.5,1,2800,1998,59,"A","0",1.6032759261744,"15-Aug-98","25-Aug-98",1,0,NA,600,0,0,0,2,"JGP"
2703,"F",1992,"Dead",2002,1999,325,7,22.9,1,3498,1999,73,"D","0",1.68647975504234,"14-Aug-99","24-Aug-99",2,0,NA,400,0,0,0,2,"JGP"
2703,"F",1992,"Dead",2002,2001,651,9,21.3,0,3922,2001,83,"G","0",1.77696513859812,"23-Aug-01","29-Aug-01",4.5,100,NA,400,0,0,0,1,"BHC"
2706,"F",1992,"Dead",2005,1998,591,6,22.5,1,2230,1998,47,"A","0",2.07924449700494,"12-Aug-98","22-Aug-98",2,0,NA,700,0,0,0,2,"JGP"
2706,"F",1992,"Dead",2005,1999,325,7,24.1,1,3125,1999,65,"C","0",2.172136952759,"10-Aug-99","23-Aug-99",2,0,NA,0,0,0,0,2,"JGP"
2706,"F",1992,"Dead",2005,2001,651,9,22.9,1,671,2001,15,"F","0",2.06340473870094,"08-Aug-01","19-Aug-01",3,0,NA,400,0,0,0,2,"BHC"
2706,"F",1992,"Dead",2005,2002,335,10,24.6,1,1958,2002,41,"F","0",1.66024046078041,"13-Aug-02","25-Aug-02",2,100,NA,200,0,0,0,2,"JGP"
2706,"F",1992,"Dead",2005,2003,494,11,24.2,1,3430,2003,71,"G","0",2.0890112996516,"13-Aug-03","25-Aug-03",1.5,0,NA,100,0,0,0,2,"BHC"
2706,"F",1992,"Dead",2005,2004,671,12,22,0,1112,2004,23,"H","0",2.387087841381,"12-Aug-04","24-Aug-04",2,0,NA,0,0,0,0,2,"JGP"
2707,"F",1992,"Dead",2005,2002,335,10,23.800001,1,4271,2002,90,"G","0",1.67012345322119,"18-Aug-02","25-Aug-02",2,0,NA,1000,0,0,0,2,"JGP"
2784,"F",1993,"Dead",2004,1999,325,6,26.4,1,3858,1999,80,"G","0",2.04868251430767,"13-Aug-99","24-Aug-99",4,100,NA,500,0,0,0,2,"JGP"
2784,"F",1993,"Dead",2004,2000,461,7,25.8,1,1475,2000,31,"G","0",1.78738171278432,"08-Aug-00","19-Aug-00",1,0,NA,200,0,0,0,2,"JGP"
2784,"F",1993,"Dead",2004,2001,651,8,26,1,809,2001,18,"A","0",2.16537475064045,"24-Aug-01","29-Aug-01",3.5,0,NA,300,0,0,0,2,"BHC"
2784,"F",1993,"Dead",2004,2002,335,9,25.6,1,2890,2002,60,"C","0",1.88487080088122,"13-Aug-02","25-Aug-02",2,300,NA,3000,0,0,0,2,"JGP"
2800,"F",1993,"Dead",2005,2003,494,10,25.75,1,3780,2003,79,"A","0",1.6977432148853,"16-Aug-03","27-Aug-03",4,0,NA,100,0,0,0,2,"BHC"
2829,"F",1993,"Dead",2002,1999,325,6,23.1,1,3301,1999,68,"D","0",1.99736224307263,"10-Aug-99","23-Aug-99",2,0,NA,300,0,0,0,2,"JGP"
2829,"F",1993,"Dead",2002,2001,651,8,22.5,0,437,2001,94,"A","0",1.66801824934273,"14-Aug-01","23-Aug-01",3,0,NA,100,0,0,0,2,"BHC"
2834,"F",1993,"Dead",2005,1998,591,5,23.1,1,4141,1998,88,"D","0",2.06469283143574,"12-Aug-98","22-Aug-98",1,0,NA,200,0,0,0,2,"JGP"
2834,"F",1993,"Dead",2005,1999,325,6,25.2,1,3720,1999,77,"D","0",1.76572599339842,"10-Aug-99","23-Aug-99",1,0,NA,0,0,0,0,2,"JGP"
2834,"F",1993,"Dead",2005,2000,461,7,25.1,1,1233,2000,26,"B","0",2.22033165199287,"08-Aug-00","18-Aug-00",1.5,300,NA,600,0,0,0,2,"JGP"
2834,"F",1993,"Dead",2005,2001,651,8,24.9,1,82,2001,2,"B","0",1.9046331757743,"11-Aug-01","23-Aug-01",2.5,300,NA,100,0,0,0,2,"BHC"
2834,"F",1993,"Dead",2005,2003,494,10,27.15,1,3063,2003,63,"D","0",2.37623830868817,"19-Aug-03","29-Aug-03",4,400,NA,300,0,0,0,2,"JGP"
2847,"F",1993,"Dead",2002,1998,591,5,23,1,2285,1998,48,"H","0",1.717832626727,"15-Aug-98","26-Aug-98",2,0,NA,800,0,0,0,2,"JGP"
2847,"F",1993,"Dead",2002,1999,325,6,26.5,1,3007,1999,62,"C","0",1.56251836467664,"18-Aug-99","25-Aug-99",2,0,NA,100,0,0,0,2,"JGP"
2847,"F",1993,"Dead",2002,2001,651,8,22.7,0,683,2001,15,"B","0",1.30253136579035,"10-Aug-01","21-Aug-01",2,0,NA,800,0,0,0,2,"BHC"
2853,"F",1993,"Dead",2000,1998,591,5,20.6,1,2567,1998,54,"E","0",1.71759199255211,"12-Aug-98","22-Aug-98",1,0,NA,1200,0,0,0,2,"JGP"
2853,"F",1993,"Dead",2000,1999,325,6,22.7,0,3548,1999,74,"F","0",1.84411538441527,"10-Aug-99","23-Aug-99",1.5,100,NA,800,0,0,0,2,"JGP"
2856,"M",1993,"Dead",1999,1998,591,5,36.3,0,2625,1998,55,"H","0",2.39646233057103,"17-Aug-98","28-Aug-98",2,300,NA,600,0,0,0,2,"JGP"
2860,"F",1993,"Dead",2005,1998,591,5,22.6,1,2629,1998,55,"D","0",1.6358183760782,"15-Aug-98","25-Aug-98",1.5,0,NA,400,0,0,0,2,"JGP"
2860,"F",1993,"Dead",2005,2001,651,8,23.1,1,3919,2001,83,"D","0",1.61301608215398,"14-Aug-01","23-Aug-01",3,0,NA,400,0,0,0,2,"BHC"
2860,"F",1993,"Dead",2005,2003,494,10,NA,1,4329,2003,92,"B","0",1.7694000006153,"19-Aug-03","29-Aug-03",4,0,NA,600,0,0,0,2,"JGP"
2860,"F",1993,"Dead",2005,2004,671,11,20,0,1206,2004,25,"G","0",2.26911439727431,"12-Aug-04","25-Aug-04",1.5,100,NA,300,0,0,0,2,"JGP"
2861,"F",1993,"Dead",2002,1998,591,5,23.5,1,2690,1998,56,"A","0",1.46803715431635,"17-Aug-98","28-Aug-98",2,0,NA,1200,0,0,0,2,"JGP"
2861,"F",1993,"Dead",2002,2001,651,8,24.3,0,293,2001,7,"H","0",1.65231030838609,"22-Aug-01","29-Aug-01",4.5,200,NA,1000,0,0,0,2,"BHC"
2873,"F",1993,"Dead",2002,1998,591,5,18.8,1,2842,1998,59,"C","0",2.06313815285203,"15-Aug-98","25-Aug-98",2,0,NA,200,0,0,0,2,"JGP"
2873,"F",1993,"Dead",2002,1999,325,6,19.3,1,3729,1999,77,"E","0",1.58628540531994,"14-Aug-99","24-Aug-99",2,0,NA,0,0,0,0,2,"JGP"
2880,"M",1993,"Dead",1999,1998,591,5,30.4,0,2767,1998,58,"G","0",2.01544312074552,"17-Aug-98","28-Aug-98",2,300,NA,1500,0,0,0,2,"JGP"
2892,"F",1993,"Dead",2002,1998,591,5,21.7,1,2726,1998,57,"F","0",1.43557014265271,"15-Aug-98","25-Aug-98",2,0,NA,2000,0,0,0,2,"JGP"
2892,"F",1993,"Dead",2002,1999,325,6,21.5,1,3369,1999,70,"A","0",1.70085099037363,"14-Aug-99","24-Aug-99",4,200,NA,100,0,0,0,2,"JGP"
2892,"F",1993,"Dead",2002,2000,461,7,22.8,1,1656,2000,35,"F","0",1.10240244408413,"13-Aug-00","24-Aug-00",1.5,0,NA,0,0,0,0,2,"JGP"
2899,"F",1993,"Dead",1999,1998,591,5,22.9,0,2338,1998,49,"F","0",1.36869174416875,"15-Aug-98","25-Aug-98",2,0,NA,1900,0,0,0,2,"JGP"
2908,"F",1993,"Dead",2005,1999,325,6,23.5,1,3154,1999,65,"H","0",1.68866704869884,"10-Aug-99","23-Aug-99",2,100,NA,400,0,0,0,2,"JGP"
2908,"F",1993,"Dead",2005,2001,651,8,22.2,1,4011,2001,85,"A","0",2.13489233163808,"22-Aug-01","29-Aug-01",1.5,50,NA,1100,0,0,0,2,"BHC"
2927,"F",1993,"EstDead",2005,1999,325,6,21.2,1,3774,1999,78,"B","0",1.88172963347322,"13-Aug-99","24-Aug-99",2,400,NA,200,0,0,0,2,"JGP"
2927,"F",1993,"EstDead",2005,2001,651,8,22.5,1,498,2001,11,"G","0",1.47310665356952,"22-Aug-01","29-Aug-01",5,200,NA,0,0,0,0,2,"BHC"
2927,"F",1993,"EstDead",2005,2002,335,9,20,1,1968,2002,41,"H","0",1.45684464716148,"16-Aug-02","25-Aug-02",3,600,NA,400,0,0,0,2,"JGP"
2927,"F",1993,"EstDead",2005,2003,494,10,20.55,1,4313,2003,91,"B","0",2.30428518640896,"13-Aug-03","25-Aug-03",1.5,900,NA,0,0,0,0,2,"BHC"
2931,"F",1993,"Dead",2002,1998,591,5,21.3,1,2383,1998,50,"C","0",1.63444366472499,"17-Aug-98","28-Aug-98",2,0,NA,1500,0,0,0,2,"JGP"
2931,"F",1993,"Dead",2002,2001,651,8,20.9,0,856,2001,19,"A","0",2.31155816579629,"11-Aug-01","22-Aug-01",3,0,NA,600,0,0,0,2,"BHC"
2942,"F",1993,"Dead",2002,1998,591,5,25.5,1,2488,1998,52,"E","0",1.52020560741578,"12-Aug-98","22-Aug-98",2,0,NA,400,0,0,0,2,"JGP"
2942,"F",1993,"Dead",2002,2001,651,8,24.8,0,303,2001,7,"B","0",1.65080255972363,"11-Aug-01","23-Aug-01",2.5,0,NA,1200,0,0,0,2,"BHC"
2963,"F",1993,"EstDead",2002,1998,591,5,24.6,1,2916,1998,82,"B","0",1.86050413231792,"13-Aug-98","23-Aug-98",2,0,NA,1000,0,0,0,2,"JGP"
2963,"F",1993,"EstDead",2002,1999,325,6,29.3,1,3628,1999,75,"G","0",1.70016163651684,"15-Aug-99","25-Aug-99",4,0,NA,300,0,0,0,2,"JGP"
2963,"F",1993,"EstDead",2002,2000,461,7,29.6,1,1609,2000,34,"F","0",1.67648466703678,"10-Aug-00","20-Aug-00",2,0,NA,0,0,0,0,2,"JGP"
2963,"F",1993,"EstDead",2002,2001,651,8,27.9,0,194,2001,5,"D","0",2.31656941052629,"11-Aug-01","23-Aug-01",3,0,NA,0,0,0,0,1,"BHC"
2964,"F",1993,"Dead",1999,1998,591,5,20.5,0,4143,1998,88,"F","0",1.92677988520787,"12-Aug-98","22-Aug-98",2,400,NA,800,0,0,0,2,"JGP"
3002,"F",1994,"Dead",2004,1999,325,5,22.6,1,3856,1999,80,"E","0",1.73768258682682,"18-Aug-99","25-Aug-99",3,50,NA,0,0,0,0,2,"JGP"
3002,"F",1994,"Dead",2004,2003,494,9,20.6,0,3143,2003,65,"E","0",1.66714552916865,"19-Aug-03","29-Aug-03",3,200,NA,100,0,0,0,2,"JGP"
3009,"F",1994,"Dead",2006,1999,325,5,21.3,1,4364,1999,92,"E","0",1.83089540095165,"18-Aug-99","25-Aug-99",2,0,NA,600,0,0,0,2,"JGP"
3009,"F",1994,"Dead",2006,2001,651,7,21.7,1,829,2001,18,"E","0",0.999048750201123,"14-Aug-01","23-Aug-01",3,0,NA,0,0,0,0,2,"BHC"
3009,"F",1994,"Dead",2006,2004,671,10,20.35,1,4090,2004,87,"A","0",1.34983829194948,"12-Aug-04","24-Aug-04",2,0,NA,200,0,0,0,2,"JGP"
3027,"F",1994,"Dead",1999,1998,591,4,24,0,4179,1998,89,"C","0",1.69929624550341,"15-Aug-98","25-Aug-98",2,100,NA,1600,0,0,0,2,"JGP"
3033,"F",1994,"Dead",1999,1998,591,4,19,0,4159,1998,88,"F","0",1.99511753497788,"15-Aug-98","25-Aug-98",2,100,NA,600,0,0,0,2,"JGP"
3076,"F",1994,"Dead",2005,1998,591,4,20.9,1,2914,1998,82,"H","0",2.03871155622392,"17-Aug-98","28-Aug-98",2,0,NA,900,0,0,0,2,"JGP"
3076,"F",1994,"Dead",2005,2002,335,8,19.800001,1,4246,2002,90,"F","0",1.78808740211671,"18-Aug-02","25-Aug-02",2,100,NA,400,0,0,0,2,"JGP"
3076,"F",1994,"Dead",2005,2003,494,9,22.15,1,3724,2003,77,"H","0",1.66311473614703,"16-Aug-03","26-Aug-03",4,0,NA,200,0,0,0,2,"BHC"
3111,"F",1994,"Dead",2000,1998,591,4,23.1,1,2650,1998,55,"A","0",2.38384261969021,"13-Aug-98","23-Aug-98",2,100,NA,600,0,0,0,2,"JGP"
3111,"F",1994,"Dead",2000,1999,325,5,23.8,0,3065,1999,63,"F","0",2.30700716241136,"10-Aug-99","23-Aug-99",2,0,NA,200,0,0,0,2,"JGP"
3121,"F",1994,"Dead",2002,1998,591,4,25.7,1,2672,1998,56,"G","0",1.08151081617605,"15-Aug-98","25-Aug-98",2,100,NA,1200,0,0,0,2,"JGP"
3121,"F",1994,"Dead",2002,2001,651,7,25.1,0,504,2001,11,"E","0",1.78741447755888,"24-Aug-01","29-Aug-01",2,0,NA,100,0,0,0,2,"BHC"
3198,"F",1995,"Dead",2004,2001,651,6,19.6,1,221,2001,5,"G","0",2.28970195013206,"11-Aug-01","23-Aug-01",2.5,0,NA,0,0,0,0,2,"BHC"
3198,"F",1995,"Dead",2004,2002,335,7,18.2,1,4286,2002,91,"G","0",1.82809005535557,"13-Aug-02","27-Aug-02",2,100,NA,700,0,0,0,1,"JGP"
3201,"F",1995,"Dead",2005,1999,325,4,27.9,1,3463,1999,72,"H","0",1.43397671985319,"18-Aug-99","25-Aug-99",3,0,NA,400,0,0,0,2,"JGP"
3201,"F",1995,"Dead",2005,2002,335,7,23.400002,1,2018,2002,42,"B","0",1.5032556503052,"18-Aug-02","27-Aug-02",3,200,NA,0,0,0,0,2,"JGP"
3201,"F",1995,"Dead",2005,2003,494,8,23.35,1,2944,2003,61,"D","0",1.41962867419311,"16-Aug-03","27-Aug-03",5,200,NA,0,0,0,0,2,"BHC"
3201,"F",1995,"Dead",2005,2004,671,9,20.8,0,1646,2004,35,"D","0",1.39411234838103,"12-Aug-04","24-Aug-04",2,200,NA,400,0,0,0,2,"JGP"
3202,"F",1995,"Dead",2005,1999,325,4,23.8,1,3611,1999,75,"F","0",1.11293925218103,"10-Aug-99","23-Aug-99",1.5,0,NA,0,0,0,0,2,"JGP"
3202,"F",1995,"Dead",2005,2000,461,5,25.2,1,1621,2000,34,"B","0",1.68177266445248,"10-Aug-00","20-Aug-00",1,0,NA,1000,0,0,0,2,"JGP"
3202,"F",1995,"Dead",2005,2001,651,6,25.7,1,678,2001,15,"E","0",1.78339968838944,"14-Aug-01","23-Aug-01",4,0,NA,100,0,0,0,2,"BHC"
3202,"F",1995,"Dead",2005,2003,494,8,27.8,1,3163,2003,66,"A","0",1.91713012021955,"25-Aug-03","30-Aug-03",1,0,NA,200,0,0,0,2,"JGP"
3203,"F",1995,"Dead",2005,1998,591,3,20.9,1,2482,1998,52,"G","0",1.80891945002568,"13-Aug-98","23-Aug-98",2,200,NA,300,0,0,0,2,"JGP"
3203,"F",1995,"Dead",2005,1999,325,4,22.7,1,3364,1999,70,"D","0",1.29022368483416,"10-Aug-99","23-Aug-99",3,100,NA,1800,0,0,0,1,"JGP"
3203,"F",1995,"Dead",2005,2000,461,5,24.2,1,1464,2000,31,"D","0",1.17422556923612,"08-Aug-00","19-Aug-00",2,0,NA,300,0,0,0,2,"JGP"
3203,"F",1995,"Dead",2005,2001,651,6,22.6,1,557,2001,12,"B","0",1.82622173303361,"23-Aug-01","29-Aug-01",3.5,100,NA,1000,0,0,0,2,"BHC"
3203,"F",1995,"Dead",2005,2003,494,8,25.25,1,2935,2003,61,"C","0",1.61768938584882,"25-Aug-03","30-Aug-03",2,0,NA,800,0,0,0,2,"JGP"
3209,"F",1995,"Dead",2008,2000,461,5,24.6,1,1211,2000,26,"D","0",1.99641065141372,"10-Aug-00","20-Aug-00",1.5,100,NA,0,0,0,0,2,"JGP"
3209,"F",1995,"Dead",2008,2002,335,7,24.2,1,2041,2002,43,"B","0",2.50392619095542,"18-Aug-02","27-Aug-02",2,0,NA,800,0,0,0,2,"JGP"
3209,"F",1995,"Dead",2008,2004,671,9,25.2,1,1582,2004,33,"C","0",1.76698835211431,"12-Aug-04","24-Aug-04",2,0,NA,300,0,0,0,2,"JGP"
3214,"F",1995,"Dead",2006,1998,591,3,20.6,1,1969,1998,41,"A","0",1.59198129011323,"15-Aug-98","25-Aug-98",2,200,NA,900,0,0,0,2,"JGP"
3214,"F",1995,"Dead",2006,2002,335,7,24.400002,1,2828,2002,59,"E","0",1.84208890692538,"18-Aug-02","27-Aug-02",2,200,NA,400,0,0,0,2,"JGP"
3224,"F",1995,"Dead",2002,1999,325,4,20.5,1,3136,1999,65,"F","0",1.97960596427517,"10-Aug-99","23-Aug-99",1,100,NA,200,0,0,0,2,"JGP"
3224,"F",1995,"Dead",2002,2001,651,6,20.9,0,898,2001,19,"C","0",2.05140959701996,"14-Aug-01","23-Aug-01",3,0,NA,200,0,0,0,2,"BHC"
3227,"M",1995,"Dead",1999,1998,591,3,29.7,0,2270,1998,47,"A","0",1.87485291544808,"13-Aug-98","23-Aug-98",2,500,NA,1700,0,0,0,1,"JGP"
3236,"F",1995,"Dead",2005,1998,591,3,17.9,1,2596,1998,54,"B","0",1.61392993449288,"15-Aug-98","25-Aug-98",2,100,NA,1600,0,0,0,2,"JGP"
3236,"F",1995,"Dead",2005,1999,325,4,20.8,1,3778,1999,78,"F","0",1.68800731275346,"12-Aug-99","24-Aug-99",2,0,NA,0,0,0,0,2,"JGP"
3236,"F",1995,"Dead",2005,2004,671,9,18.2,0,1228,2004,26,"E","0",1.38610819805126,"20-Aug-04","31-Aug-04",2,0,NA,300,0,0,0,2,"JGP"
3237,"F",1995,"Dead",2005,1999,325,4,23.8,1,3674,1999,76,"E","0",1.63588517872823,"18-Aug-99","25-Aug-99",2,0,NA,0,0,0,0,2,"JGP"
3237,"F",1995,"Dead",2005,2002,335,7,25.6,1,4293,2002,91,"F","0",1.93634122184988,"18-Aug-02","27-Aug-02",2,0,NA,2100,0,0,0,2,"JGP"
3248,"F",1995,"Dead",2004,1999,325,4,20.6,1,3522,1999,73,"D","0",1.77227926656424,"18-Aug-99","25-Aug-99",2,200,NA,600,0,0,0,2,"JGP"
3248,"F",1995,"Dead",2004,2000,461,5,20.6,1,987,2000,21,"B","0",1.82717165361583,"10-Aug-00","20-Aug-00",1,0,NA,600,0,0,0,2,"JGP"
3248,"F",1995,"Dead",2004,2001,651,6,22.4,1,852,2001,18,"D","0",1.60011366007245,"14-Aug-01","23-Aug-01",4,200,NA,0,0,0,0,2,"BHC"
3250,"F",1995,"Dead",2007,1998,591,3,23.9,1,2784,1998,58,"H","0",2.01255320289207,"12-Aug-98","22-Aug-98",1.5,0,NA,500,0,0,0,2,"JGP"
